time,volume,open,high,low,close
2019-02-28 11:44:00,2,110.759,110.759,110.756,110.756
2019-02-28 11:45:00,3,110.759,110.760,110.756,110.760
2019-02-28 11:46:00,1,110.762,110.762,110.762,110.762
2019-02-28 11:47:00,2,110.764,110.767,110.764,110.767
2019-02-28 11:48:00,3,110.769,110.774,110.769,110.774
2019-02-28 11:50:00,9,110.772,110.786,110.770,110.783
2019-02-28 11:51:00,7,110.780,110.787,110.780,110.787
2019-02-28 11:52:00,8,110.790,110.797,110.788,110.790
2019-02-28 11:53:00,3,110.793,110.793,110.790,110.793
2019-02-28 11:54:00,10,110.796,110.798,110.788,110.798
2019-02-28 11:55:00,10,110.796,110.798,110.794,110.794
2019-02-28 11:56:00,4,110.790,110.796,110.790,110.794
2019-02-28 11:57:00,4,110.796,110.798,110.793,110.798
2019-02-28 11:58:00,4,110.796,110.796,110.792,110.794
2019-02-28 11:59:00,6,110.796,110.798,110.793,110.793
2019-02-28 12:00:00,6,110.790,110.793,110.786,110.793
2019-02-28 12:01:00,3,110.791,110.791,110.786,110.786
2019-02-28 12:02:00,6,110.788,110.788,110.786,110.786
2019-02-28 12:03:00,2,110.788,110.788,110.786,110.786
2019-02-28 12:05:00,4,110.783,110.786,110.780,110.786
2019-02-28 12:06:00,4,110.788,110.788,110.783,110.786
2019-02-28 12:07:00,7,110.783,110.788,110.780,110.788
2019-02-28 12:08:00,12,110.786,110.786,110.768,110.770
2019-02-28 12:09:00,15,110.772,110.773,110.762,110.762
2019-02-28 12:10:00,2,110.759,110.762,110.759,110.762
2019-02-28 12:11:00,7,110.759,110.762,110.759,110.759
2019-02-28 12:12:00,13,110.756,110.756,110.744,110.747
2019-02-28 12:13:00,2,110.744,110.744,110.742,110.742
2019-02-28 12:14:00,5,110.744,110.748,110.744,110.748
2019-02-28 12:15:00,6,110.746,110.746,110.740,110.742
2019-02-28 12:16:00,4,110.740,110.748,110.740,110.748
2019-02-28 12:17:00,7,110.746,110.751,110.742,110.751
2019-02-28 12:18:00,9,110.749,110.760,110.749,110.758
2019-02-28 12:19:00,1,110.760,110.760,110.760,110.760
2019-02-28 12:20:00,5,110.764,110.769,110.761,110.769
2019-02-28 12:21:00,6,110.766,110.768,110.761,110.768
2019-02-28 12:22:00,5,110.771,110.771,110.760,110.760
2019-02-28 12:23:00,6,110.762,110.774,110.762,110.774
2019-02-28 12:24:00,13,110.772,110.772,110.758,110.768
2019-02-28 12:25:00,10,110.772,110.778,110.772,110.774
2019-02-28 12:26:00,7,110.771,110.774,110.768,110.771
2019-02-28 12:27:00,11,110.774,110.774,110.764,110.768
2019-02-28 12:28:00,7,110.766,110.766,110.764,110.766
2019-02-28 12:29:00,10,110.769,110.783,110.769,110.778
2019-02-28 12:30:00,5,110.776,110.776,110.767,110.769
2019-02-28 12:31:00,15,110.767,110.772,110.762,110.772
2019-02-28 12:32:00,1,110.774,110.774,110.774,110.774
2019-02-28 12:33:00,5,110.772,110.772,110.762,110.762
2019-02-28 12:34:00,5,110.764,110.764,110.760,110.764
2019-02-28 12:35:00,12,110.762,110.780,110.762,110.780
2019-02-28 12:36:00,15,110.782,110.784,110.766,110.778
2019-02-28 12:37:00,5,110.775,110.780,110.775,110.780
2019-02-28 12:38:00,9,110.783,110.798,110.780,110.798
2019-02-28 12:39:00,10,110.796,110.798,110.788,110.794
2019-02-28 12:40:00,10,110.796,110.798,110.793,110.798
2019-02-28 12:41:00,6,110.801,110.804,110.794,110.794
2019-02-28 12:42:00,3,110.790,110.790,110.786,110.786
2019-02-28 12:43:00,4,110.788,110.788,110.785,110.785
2019-02-28 12:44:00,5,110.782,110.782,110.774,110.776
2019-02-28 12:45:00,4,110.774,110.774,110.770,110.772
2019-02-28 12:46:00,6,110.774,110.786,110.774,110.786
2019-02-28 12:47:00,6,110.788,110.796,110.788,110.796
2019-02-28 12:48:00,11,110.798,110.804,110.792,110.804
2019-02-28 12:49:00,2,110.802,110.804,110.802,110.804
2019-02-28 12:50:00,5,110.807,110.807,110.798,110.798
2019-02-28 12:52:00,12,110.795,110.811,110.792,110.811
2019-02-28 12:55:00,7,110.814,110.823,110.814,110.823
2019-02-28 12:56:00,14,110.821,110.821,110.810,110.817
2019-02-28 12:57:00,4,110.815,110.817,110.814,110.817
2019-02-28 12:58:00,3,110.814,110.817,110.814,110.814
2019-02-28 12:59:00,10,110.812,110.817,110.810,110.814
2019-02-28 13:00:00,8,110.812,110.814,110.806,110.814
2019-02-28 13:01:00,9,110.811,110.816,110.801,110.801
2019-02-28 13:02:00,6,110.798,110.800,110.792,110.792
2019-02-28 13:03:00,2,110.794,110.797,110.794,110.797
2019-02-28 13:04:00,9,110.794,110.794,110.778,110.780
2019-02-28 13:05:00,11,110.778,110.778,110.772,110.778
2019-02-28 13:06:00,11,110.780,110.780,110.761,110.761
2019-02-28 13:07:00,8,110.763,110.763,110.746,110.746
2019-02-28 13:08:00,4,110.748,110.751,110.746,110.746
2019-02-28 13:09:00,8,110.744,110.751,110.744,110.751
2019-02-28 13:11:00,7,110.749,110.754,110.744,110.754
2019-02-28 13:12:00,11,110.756,110.763,110.753,110.756
2019-02-28 13:13:00,13,110.758,110.760,110.745,110.757
2019-02-28 13:14:00,3,110.760,110.760,110.758,110.760
2019-02-28 13:15:00,2,110.762,110.765,110.762,110.765
2019-02-28 13:16:00,4,110.768,110.770,110.766,110.766
2019-02-28 13:17:00,13,110.763,110.768,110.758,110.768
2019-02-28 13:18:00,33,110.771,110.802,110.771,110.802
2019-02-28 13:19:00,18,110.800,110.808,110.794,110.808
2019-02-28 13:20:00,17,110.805,110.805,110.785,110.785
2019-02-28 13:21:00,17,110.782,110.798,110.780,110.798
2019-02-28 13:22:00,8,110.795,110.795,110.779,110.781
2019-02-28 13:23:00,15,110.784,110.792,110.776,110.779
2019-02-28 13:24:00,13,110.782,110.790,110.782,110.790
2019-02-28 13:25:00,16,110.788,110.814,110.785,110.814
2019-02-28 13:26:00,23,110.812,110.830,110.810,110.813
2019-02-28 13:27:00,12,110.810,110.816,110.808,110.814
2019-02-28 13:28:00,18,110.816,110.826,110.812,110.817
2019-02-28 13:29:00,26,110.815,110.815,110.790,110.792
2019-02-28 13:30:00,376,110.795,110.996,110.795,110.964
2019-02-28 13:31:00,92,110.962,110.962,110.893,110.920
2019-02-28 13:32:00,50,110.923,110.940,110.908,110.915
2019-02-28 13:33:00,60,110.912,110.950,110.910,110.940
2019-02-28 13:34:00,49,110.937,110.958,110.928,110.956
2019-02-28 13:35:00,43,110.954,110.956,110.936,110.948
2019-02-28 13:36:00,51,110.950,110.971,110.950,110.957
2019-02-28 13:37:00,64,110.954,110.986,110.950,110.979
2019-02-28 13:38:00,28,110.982,110.984,110.972,110.983
2019-02-28 13:39:00,29,110.981,110.998,110.978,110.996
2019-02-28 13:40:00,52,110.998,111.008,110.982,111.008
2019-02-28 13:41:00,98,111.010,111.058,111.010,111.050
2019-02-28 13:42:00,74,111.048,111.054,111.018,111.052
2019-02-28 13:43:00,66,111.054,111.095,111.054,111.092
2019-02-28 13:44:00,62,111.096,111.096,111.072,111.074
2019-02-28 13:45:00,46,111.076,111.088,111.058,111.067
2019-02-28 13:46:00,27,111.065,111.067,111.050,111.050
2019-02-28 13:47:00,35,111.048,111.052,111.034,111.042
2019-02-28 13:48:00,23,111.045,111.073,111.045,111.066
2019-02-28 13:49:00,24,111.069,111.076,111.044,111.044
2019-02-28 13:50:00,30,111.042,111.048,111.022,111.041
2019-02-28 13:51:00,45,111.043,111.084,111.043,111.074
2019-02-28 13:52:00,30,111.072,111.084,111.068,111.074
2019-02-28 13:53:00,27,111.071,111.076,111.058,111.066
2019-02-28 13:54:00,37,111.068,111.088,111.064,111.083
2019-02-28 13:55:00,33,111.086,111.121,111.086,111.121
2019-02-28 13:56:00,36,111.118,111.134,111.106,111.112
2019-02-28 13:57:00,41,111.114,111.120,111.094,111.100
2019-02-28 13:58:00,55,111.102,111.120,111.094,111.102
2019-02-28 13:59:00,25,111.105,111.108,111.096,111.096
2019-02-28 14:00:00,30,111.098,111.108,111.080,111.080
2019-02-28 14:01:00,33,111.082,111.096,111.076,111.082
2019-02-28 14:02:00,31,111.080,111.084,111.044,111.049
2019-02-28 14:03:00,30,111.046,111.052,111.022,111.034
2019-02-28 14:04:00,24,111.036,111.054,111.036,111.048
2019-02-28 14:05:00,18,111.050,111.064,111.050,111.058
2019-02-28 14:06:00,12,111.056,111.058,111.050,111.053
2019-02-28 14:07:00,26,111.056,111.064,111.056,111.058
2019-02-28 14:08:00,28,111.060,111.060,111.037,111.052
2019-02-28 14:09:00,24,111.054,111.074,111.054,111.072
2019-02-28 14:10:00,31,111.074,111.100,111.074,111.096
2019-02-28 14:11:00,24,111.093,111.093,111.070,111.084
2019-02-28 14:12:00,36,111.082,111.114,111.082,111.114
2019-02-28 14:13:00,45,111.112,111.114,111.078,111.088
2019-02-28 14:14:00,11,111.086,111.088,111.075,111.075
2019-02-28 14:15:00,17,111.072,111.074,111.067,111.068
2019-02-28 14:16:00,16,111.064,111.064,111.053,111.058
2019-02-28 14:17:00,16,111.056,111.060,111.050,111.052
2019-02-28 14:18:00,12,111.050,111.058,111.050,111.053
2019-02-28 14:19:00,12,111.050,111.060,111.048,111.058
2019-02-28 14:20:00,5,111.055,111.066,111.055,111.066
2019-02-28 14:21:00,4,111.068,111.071,111.066,111.066
2019-02-28 14:22:00,2,111.069,111.069,111.066,111.066
2019-02-28 14:23:00,4,111.064,111.064,111.059,111.061
2019-02-28 14:24:00,7,111.064,111.064,111.054,111.054
2019-02-28 14:25:00,1,111.056,111.056,111.056,111.056
2019-02-28 14:26:00,8,111.054,111.054,111.047,111.052
2019-02-28 14:27:00,3,111.049,111.049,111.044,111.044
2019-02-28 14:28:00,28,111.047,111.072,111.047,111.072
2019-02-28 14:29:00,16,111.074,111.081,111.074,111.079
2019-02-28 14:30:00,32,111.082,111.100,111.074,111.094
2019-02-28 14:31:00,43,111.096,111.119,111.094,111.106
2019-02-28 14:32:00,23,111.104,111.110,111.096,111.110
2019-02-28 14:33:00,25,111.108,111.124,111.104,111.118
2019-02-28 14:34:00,21,111.115,111.120,111.109,111.120
2019-02-28 14:35:00,22,111.117,111.138,111.117,111.124
2019-02-28 14:36:00,33,111.122,111.122,111.097,111.108
2019-02-28 14:37:00,29,111.106,111.120,111.094,111.112
2019-02-28 14:38:00,9,111.115,111.120,111.108,111.110
2019-02-28 14:39:00,13,111.108,111.116,111.108,111.108
2019-02-28 14:40:00,11,111.105,111.114,111.103,111.114
2019-02-28 14:41:00,19,111.112,111.134,111.110,111.126
2019-02-28 14:42:00,46,111.129,111.163,111.129,111.154
2019-02-28 14:43:00,35,111.156,111.184,111.156,111.176
2019-02-28 14:44:00,23,111.173,111.185,111.164,111.182
2019-02-28 14:45:00,55,111.185,111.206,111.172,111.172
2019-02-28 14:46:00,34,111.174,111.203,111.172,111.203
2019-02-28 14:47:00,69,111.201,111.232,111.196,111.224
2019-02-28 14:48:00,32,111.222,111.222,111.184,111.191
2019-02-28 14:49:00,36,111.188,111.192,111.172,111.183
2019-02-28 14:50:00,22,111.186,111.206,111.186,111.205
2019-02-28 14:51:00,23,111.208,111.218,111.202,111.208
2019-02-28 14:52:00,15,111.210,111.210,111.198,111.207
2019-02-28 14:53:00,17,111.204,111.212,111.201,111.212
2019-02-28 14:54:00,18,111.210,111.230,111.208,111.227
2019-02-28 14:55:00,39,111.225,111.260,111.222,111.248
2019-02-28 14:56:00,29,111.246,111.249,111.230,111.230
2019-02-28 14:57:00,25,111.228,111.232,111.214,111.232
2019-02-28 14:58:00,27,111.234,111.247,111.229,111.229
2019-02-28 14:59:00,19,111.226,111.257,111.226,111.257
2019-02-28 15:00:00,75,111.260,111.308,111.252,111.288
2019-02-28 15:01:00,50,111.286,111.286,111.232,111.242
2019-02-28 15:02:00,36,111.239,111.239,111.216,111.228
2019-02-28 15:03:00,25,111.226,111.236,111.217,111.217
2019-02-28 15:04:00,34,111.214,111.216,111.189,111.196
2019-02-28 15:05:00,16,111.198,111.200,111.195,111.195
2019-02-28 15:06:00,33,111.192,111.200,111.179,111.182
2019-02-28 15:07:00,21,111.179,111.200,111.179,111.189
2019-02-28 15:08:00,19,111.191,111.208,111.191,111.200
2019-02-28 15:09:00,27,111.198,111.226,111.196,111.223
2019-02-28 15:10:00,26,111.220,111.236,111.216,111.234
2019-02-28 15:11:00,32,111.236,111.271,111.234,111.263
2019-02-28 15:12:00,22,111.261,111.268,111.250,111.264
2019-02-28 15:13:00,48,111.261,111.296,111.261,111.278
2019-02-28 15:14:00,21,111.276,111.278,111.265,111.265
2019-02-28 15:15:00,19,111.268,111.287,111.268,111.287
2019-02-28 15:16:00,21,111.285,111.300,111.285,111.298
2019-02-28 15:17:00,16,111.300,111.322,111.300,111.322
2019-02-28 15:18:00,29,111.325,111.334,111.310,111.314
2019-02-28 15:19:00,18,111.318,111.320,111.307,111.314
2019-02-28 15:20:00,47,111.318,111.356,111.318,111.356
2019-02-28 15:21:00,27,111.353,111.364,111.342,111.357
2019-02-28 15:22:00,21,111.354,111.366,111.352,111.360
2019-02-28 15:23:00,41,111.358,111.382,111.336,111.382
2019-02-28 15:24:00,32,111.380,111.390,111.360,111.360
2019-02-28 15:25:00,28,111.356,111.364,111.342,111.364
2019-02-28 15:26:00,14,111.366,111.380,111.366,111.374
2019-02-28 15:27:00,15,111.372,111.391,111.368,111.386
2019-02-28 15:28:00,17,111.389,111.396,111.384,111.390
2019-02-28 15:29:00,24,111.387,111.390,111.378,111.384
2019-02-28 15:30:00,47,111.381,111.432,111.381,111.432
2019-02-28 15:31:00,34,111.430,111.430,111.399,111.402
2019-02-28 15:32:00,30,111.404,111.414,111.394,111.410
2019-02-28 15:33:00,20,111.408,111.411,111.387,111.387
2019-02-28 15:34:00,35,111.390,111.418,111.380,111.414
2019-02-28 15:35:00,26,111.412,111.421,111.408,111.414
2019-02-28 15:36:00,25,111.412,111.412,111.386,111.396
2019-02-28 15:37:00,28,111.394,111.418,111.392,111.418
2019-02-28 15:38:00,37,111.420,111.420,111.384,111.390
2019-02-28 15:39:00,26,111.386,111.394,111.372,111.374
2019-02-28 15:40:00,32,111.376,111.398,111.376,111.383
2019-02-28 15:41:00,41,111.385,111.385,111.348,111.366
2019-02-28 15:42:00,41,111.369,111.382,111.354,111.374
2019-02-28 15:43:00,18,111.372,111.372,111.354,111.359
2019-02-28 15:44:00,25,111.356,111.368,111.346,111.365
2019-02-28 15:45:00,19,111.368,111.370,111.354,111.358
2019-02-28 15:46:00,45,111.360,111.376,111.346,111.373
2019-02-28 15:47:00,33,111.376,111.382,111.345,111.348
2019-02-28 15:48:00,39,111.346,111.362,111.329,111.360
2019-02-28 15:49:00,21,111.357,111.379,111.352,111.372
2019-02-28 15:50:00,30,111.369,111.369,111.341,111.341
2019-02-28 15:51:00,49,111.338,111.340,111.323,111.338
2019-02-28 15:52:00,20,111.336,111.354,111.336,111.354
2019-02-28 15:53:00,20,111.352,111.358,111.346,111.354
2019-02-28 15:54:00,30,111.352,111.381,111.352,111.366
2019-02-28 15:55:00,27,111.369,111.372,111.343,111.343
2019-02-28 15:56:00,34,111.346,111.355,111.335,111.340
2019-02-28 15:57:00,76,111.342,111.342,111.296,111.328
2019-02-28 15:58:00,77,111.330,111.342,111.310,111.340
2019-02-28 15:59:00,63,111.337,111.341,111.298,111.300
2019-02-28 16:00:00,65,111.302,111.334,111.300,111.316
2019-02-28 16:01:00,41,111.318,111.340,111.304,111.304
2019-02-28 16:02:00,71,111.301,111.304,111.274,111.297
2019-02-28 16:03:00,38,111.299,111.308,111.286,111.289
2019-02-28 16:04:00,20,111.292,111.300,111.281,111.300
2019-02-28 16:05:00,28,111.302,111.324,111.302,111.324
2019-02-28 16:06:00,35,111.328,111.328,111.308,111.312
2019-02-28 16:07:00,28,111.310,111.322,111.308,111.318
2019-02-28 16:08:00,25,111.316,111.343,111.316,111.331
2019-02-28 16:09:00,15,111.333,111.344,111.330,111.344
2019-02-28 16:10:00,19,111.341,111.353,111.332,111.334
2019-02-28 16:11:00,38,111.332,111.344,111.320,111.328
2019-02-28 16:12:00,15,111.331,111.336,111.331,111.336
2019-02-28 16:13:00,16,111.339,111.339,111.328,111.330
2019-02-28 16:14:00,11,111.332,111.347,111.332,111.342
2019-02-28 16:15:00,16,111.339,111.358,111.334,111.354
2019-02-28 16:16:00,15,111.356,111.369,111.346,111.346
2019-02-28 16:17:00,14,111.344,111.351,111.341,111.346
2019-02-28 16:18:00,15,111.344,111.357,111.344,111.345
2019-02-28 16:19:00,12,111.347,111.358,111.345,111.356
2019-02-28 16:20:00,32,111.354,111.362,111.341,111.344
2019-02-28 16:21:00,21,111.342,111.344,111.327,111.332
2019-02-28 16:22:00,10,111.334,111.340,111.332,111.332
2019-02-28 16:23:00,19,111.334,111.334,111.320,111.330
2019-02-28 16:24:00,9,111.328,111.341,111.328,111.338
2019-02-28 16:25:00,15,111.341,111.378,111.341,111.378
2019-02-28 16:26:00,27,111.381,111.402,111.380,111.384
2019-02-28 16:27:00,27,111.382,111.404,111.377,111.377
2019-02-28 16:28:00,17,111.379,111.379,111.364,111.374
2019-02-28 16:29:00,22,111.376,111.384,111.366,111.384
2019-02-28 16:30:00,25,111.382,111.400,111.378,111.398
2019-02-28 16:31:00,26,111.396,111.402,111.390,111.394
2019-02-28 16:32:00,23,111.391,111.408,111.386,111.405
2019-02-28 16:33:00,41,111.402,111.440,111.402,111.435
2019-02-28 16:34:00,13,111.438,111.438,111.423,111.423
2019-02-28 16:35:00,17,111.420,111.426,111.416,111.420
2019-02-28 16:36:00,25,111.423,111.428,111.411,111.412
2019-02-28 16:37:00,11,111.409,111.418,111.406,111.418
2019-02-28 16:38:00,17,111.416,111.416,111.404,111.406
2019-02-28 16:39:00,20,111.404,111.411,111.404,111.406
2019-02-28 16:40:00,11,111.408,111.412,111.401,111.403
2019-02-28 16:41:00,9,111.406,111.416,111.406,111.416
2019-02-28 16:42:00,29,111.414,111.420,111.404,111.404
2019-02-28 16:43:00,22,111.402,111.406,111.396,111.398
2019-02-28 16:44:00,11,111.395,111.397,111.388,111.390
2019-02-28 16:45:00,17,111.392,111.395,111.378,111.382
2019-02-28 16:46:00,12,111.380,111.392,111.380,111.392
2019-02-28 16:47:00,16,111.394,111.394,111.384,111.390
2019-02-28 16:48:00,12,111.388,111.394,111.386,111.390
2019-02-28 16:49:00,11,111.388,111.390,111.386,111.388
2019-02-28 16:50:00,13,111.386,111.391,111.376,111.376
2019-02-28 16:51:00,11,111.374,111.384,111.372,111.378
2019-02-28 16:52:00,4,111.380,111.387,111.380,111.387
2019-02-28 16:53:00,9,111.384,111.390,111.382,111.389
2019-02-28 16:54:00,13,111.387,111.392,111.384,111.391
2019-02-28 16:55:00,6,111.394,111.398,111.393,111.396
2019-02-28 16:56:00,12,111.393,111.395,111.386,111.395
2019-02-28 16:57:00,9,111.392,111.398,111.388,111.388
2019-02-28 16:58:00,16,111.390,111.398,111.386,111.392
2019-02-28 16:59:00,15,111.390,111.390,111.380,111.384
2019-02-28 17:00:00,16,111.387,111.404,111.387,111.404
2019-02-28 17:01:00,20,111.406,111.406,111.394,111.394
2019-02-28 17:02:00,9,111.396,111.404,111.394,111.402
2019-02-28 17:03:00,8,111.399,111.402,111.394,111.402
2019-02-28 17:04:00,8,111.399,111.402,111.394,111.397
2019-02-28 17:05:00,7,111.399,111.404,111.397,111.404
2019-02-28 17:06:00,8,111.406,111.408,111.404,111.408
2019-02-28 17:07:00,10,111.412,111.420,111.409,111.409
2019-02-28 17:08:00,6,111.411,111.411,111.404,111.404
2019-02-28 17:09:00,22,111.406,111.412,111.398,111.406
2019-02-28 17:10:00,7,111.404,111.406,111.396,111.398
2019-02-28 17:11:00,11,111.396,111.400,111.392,111.395
2019-02-28 17:12:00,17,111.392,111.408,111.390,111.406
2019-02-28 17:13:00,15,111.408,111.420,111.408,111.418
2019-02-28 17:14:00,18,111.416,111.432,111.416,111.429
2019-02-28 17:15:00,14,111.432,111.432,111.422,111.424
2019-02-28 17:16:00,22,111.426,111.432,111.416,111.424
2019-02-28 17:17:00,15,111.426,111.439,111.426,111.432
2019-02-28 17:18:00,19,111.429,111.432,111.422,111.428
2019-02-28 17:19:00,4,111.426,111.429,111.424,111.429
2019-02-28 17:20:00,14,111.432,111.438,111.424,111.424
2019-02-28 17:21:00,7,111.420,111.426,111.416,111.416
2019-02-28 17:22:00,10,111.418,111.427,111.418,111.424
2019-02-28 17:23:00,15,111.422,111.428,111.412,111.412
2019-02-28 17:24:00,17,111.410,111.412,111.402,111.408
2019-02-28 17:25:00,13,111.406,111.406,111.398,111.402
2019-02-28 17:26:00,7,111.404,111.409,111.404,111.404
2019-02-28 17:27:00,7,111.402,111.408,111.398,111.406
2019-02-28 17:28:00,14,111.404,111.406,111.395,111.395
2019-02-28 17:29:00,6,111.392,111.396,111.390,111.396
2019-02-28 17:30:00,12,111.398,111.410,111.398,111.410
2019-02-28 17:32:00,2,111.412,111.415,111.412,111.415
2019-02-28 17:33:00,8,111.412,111.414,111.408,111.414
2019-02-28 17:34:00,15,111.412,111.422,111.411,111.422
2019-02-28 17:35:00,11,111.419,111.421,111.411,111.418
2019-02-28 17:36:00,10,111.420,111.426,111.414,111.414
2019-02-28 17:37:00,16,111.416,111.420,111.414,111.414
2019-02-28 17:38:00,19,111.416,111.416,111.397,111.400
2019-02-28 17:39:00,16,111.402,111.402,111.387,111.389
2019-02-28 17:40:00,19,111.387,111.390,111.376,111.383
2019-02-28 17:41:00,12,111.386,111.386,111.380,111.382
2019-02-28 17:42:00,5,111.380,111.382,111.377,111.380
2019-02-28 17:43:00,4,111.378,111.378,111.370,111.370
2019-02-28 17:44:00,5,111.372,111.380,111.372,111.378
2019-02-28 17:45:00,15,111.374,111.376,111.372,111.374
2019-02-28 17:46:00,1,111.376,111.376,111.376,111.376
2019-02-28 17:47:00,8,111.374,111.374,111.366,111.371
2019-02-28 17:48:00,12,111.369,111.376,111.366,111.371
2019-02-28 17:49:00,5,111.368,111.376,111.368,111.374
2019-02-28 17:50:00,3,111.372,111.376,111.372,111.376
2019-02-28 17:51:00,15,111.378,111.386,111.372,111.374
2019-02-28 17:52:00,12,111.372,111.374,111.359,111.360
2019-02-28 17:53:00,4,111.356,111.360,111.354,111.354
2019-02-28 17:54:00,13,111.352,111.360,111.348,111.358
2019-02-28 17:55:00,12,111.360,111.360,111.348,111.352
2019-02-28 17:56:00,14,111.350,111.350,111.332,111.337
2019-02-28 17:57:00,19,111.340,111.350,111.336,111.344
2019-02-28 17:58:00,15,111.342,111.351,111.337,111.351
2019-02-28 17:59:00,16,111.348,111.348,111.322,111.329
2019-02-28 18:00:00,10,111.332,111.342,111.332,111.342
2019-02-28 18:01:00,11,111.340,111.340,111.328,111.335
2019-02-28 18:02:00,9,111.338,111.338,111.330,111.334
2019-02-28 18:03:00,6,111.336,111.342,111.335,111.335
2019-02-28 18:04:00,10,111.337,111.337,111.322,111.324
2019-02-28 18:05:00,5,111.322,111.332,111.322,111.332
2019-02-28 18:06:00,6,111.330,111.330,111.324,111.326
2019-02-28 18:07:00,3,111.324,111.328,111.324,111.328
2019-02-28 18:08:00,11,111.330,111.340,111.330,111.340
2019-02-28 18:09:00,1,111.342,111.342,111.342,111.342
2019-02-28 18:10:00,6,111.340,111.350,111.340,111.348
2019-02-28 18:11:00,2,111.346,111.348,111.346,111.348
2019-02-28 18:12:00,5,111.345,111.345,111.340,111.340
2019-02-28 18:13:00,5,111.342,111.347,111.342,111.342
2019-02-28 18:14:00,4,111.338,111.338,111.334,111.336
2019-02-28 18:15:00,4,111.334,111.340,111.334,111.337
2019-02-28 18:16:00,8,111.334,111.341,111.334,111.341
2019-02-28 18:17:00,2,111.344,111.344,111.342,111.342
2019-02-28 18:18:00,17,111.338,111.348,111.338,111.344
2019-02-28 18:19:00,5,111.346,111.354,111.346,111.350
2019-02-28 18:20:00,14,111.348,111.354,111.342,111.354
2019-02-28 18:22:00,7,111.352,111.354,111.348,111.348
2019-02-28 18:23:00,13,111.344,111.344,111.330,111.330
2019-02-28 18:24:00,4,111.332,111.334,111.330,111.330
2019-02-28 18:25:00,2,111.326,111.326,111.324,111.324
2019-02-28 18:26:00,13,111.320,111.320,111.309,111.314
2019-02-28 18:27:00,7,111.316,111.318,111.312,111.315
2019-02-28 18:28:00,9,111.312,111.320,111.310,111.318
2019-02-28 18:29:00,21,111.320,111.320,111.296,111.310
2019-02-28 18:30:00,12,111.312,111.332,111.312,111.330
2019-02-28 18:31:00,11,111.332,111.341,111.332,111.341
2019-02-28 18:32:00,20,111.344,111.364,111.344,111.357
2019-02-28 18:33:00,2,111.354,111.354,111.352,111.352
2019-02-28 18:34:00,20,111.355,111.360,111.342,111.346
2019-02-28 18:35:00,14,111.344,111.354,111.344,111.352
2019-02-28 18:36:00,12,111.354,111.364,111.354,111.358
2019-02-28 18:37:00,7,111.360,111.360,111.356,111.356
2019-02-28 18:38:00,5,111.358,111.358,111.354,111.354
2019-02-28 18:39:00,20,111.356,111.372,111.354,111.372
2019-02-28 18:40:00,13,111.370,111.370,111.360,111.365
2019-02-28 18:41:00,2,111.362,111.362,111.360,111.360
2019-02-28 18:42:00,10,111.357,111.370,111.354,111.370
2019-02-28 18:43:00,8,111.368,111.370,111.362,111.366
2019-02-28 18:44:00,5,111.363,111.363,111.358,111.358
2019-02-28 18:45:00,6,111.356,111.364,111.353,111.364
2019-02-28 18:46:00,3,111.361,111.366,111.361,111.366
2019-02-28 18:47:00,7,111.364,111.364,111.358,111.363
2019-02-28 18:48:00,1,111.365,111.365,111.365,111.365
2019-02-28 18:49:00,6,111.368,111.370,111.366,111.366
2019-02-28 18:50:00,8,111.363,111.370,111.363,111.370
2019-02-28 18:51:00,3,111.368,111.372,111.368,111.372
2019-02-28 18:52:00,7,111.370,111.370,111.366,111.366
2019-02-28 18:53:00,6,111.362,111.365,111.360,111.364
2019-02-28 18:54:00,2,111.366,111.366,111.364,111.364
2019-02-28 18:55:00,4,111.366,111.369,111.364,111.364
2019-02-28 18:56:00,7,111.366,111.369,111.361,111.366
2019-02-28 18:57:00,4,111.363,111.366,111.363,111.366
2019-02-28 18:58:00,5,111.362,111.362,111.356,111.356
2019-02-28 18:59:00,13,111.359,111.359,111.354,111.354
2019-02-28 19:00:00,10,111.350,111.353,111.348,111.352
2019-02-28 19:01:00,14,111.355,111.372,111.355,111.368
2019-02-28 19:02:00,3,111.366,111.368,111.366,111.366
2019-02-28 19:03:00,6,111.368,111.368,111.354,111.354
2019-02-28 19:04:00,6,111.352,111.360,111.352,111.354
2019-02-28 19:05:00,3,111.352,111.354,111.352,111.352
2019-02-28 19:06:00,4,111.350,111.352,111.348,111.352
2019-02-28 19:07:00,9,111.350,111.366,111.350,111.364
2019-02-28 19:08:00,10,111.362,111.366,111.359,111.359
2019-02-28 19:09:00,5,111.356,111.358,111.354,111.356
2019-02-28 19:10:00,3,111.353,111.355,111.352,111.352
2019-02-28 19:11:00,4,111.350,111.350,111.348,111.348
2019-02-28 19:12:00,5,111.350,111.355,111.350,111.355
2019-02-28 19:13:00,5,111.353,111.353,111.348,111.352
2019-02-28 19:14:00,2,111.355,111.355,111.353,111.353
2019-02-28 19:15:00,6,111.355,111.358,111.354,111.354
2019-02-28 19:16:00,5,111.350,111.350,111.340,111.340
2019-02-28 19:17:00,5,111.338,111.338,111.328,111.328
2019-02-28 19:18:00,2,111.330,111.333,111.330,111.333
2019-02-28 19:19:00,5,111.330,111.336,111.330,111.336
2019-02-28 19:20:00,1,111.333,111.333,111.333,111.333
2019-02-28 19:22:00,20,111.336,111.358,111.336,111.354
2019-02-28 19:23:00,6,111.351,111.354,111.348,111.354
